book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
8805,50453,50453,821830,54,876855966,9780876855970.0,Charles Bukowski,1983.0,Hot Water Music,Hot Water Music,en-US,3.93,8815,10210,361,161,489,2356,4081,3123,https://images.gr-assets.com/books/1428126071m/50453.jpg,https://images.gr-assets.com/books/1428126071s/50453.jpg
8809,13547234,13547234,19098054,48,1451688385,9781451688380.0,Colm Tóibín,2012.0,The Testament of Mary,The Testament of Mary,,3.61,9050,11289,1988,429,1092,3368,4019,2381,https://images.gr-assets.com/books/1339797728m/13547234.jpg,https://images.gr-assets.com/books/1339797728s/13547234.jpg
8814,4599,4599,859386,36,786886323,9780786886330.0,Glen David Gold,2001.0, Carter Beats the Devil,Carter Beats the Devil,eng,4.09,10000,10976,901,88,426,1968,4443,4051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8815,436806,436806,616919,58,872862097,9780872862100.0,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",1928.0,Histoire de l'oeil,Story of the Eye,eng,3.71,9227,10955,906,517,1009,2697,3644,3088,https://images.gr-assets.com/books/1490682356m/436806.jpg,https://images.gr-assets.com/books/1490682356s/436806.jpg
8818,11446,11446,1038760,55,99449897,9780099449900.0,Raymond Carver,1976.0,"Will You Please Be Quiet, Please?","Will You Please Be Quiet, Please?",eng,4.29,8568,10505,540,82,262,1262,3804,5095,https://images.gr-assets.com/books/1360355821m/11446.jpg,https://images.gr-assets.com/books/1360355821s/11446.jpg
8819,46201,46201,45343,11,679722017,9780679722010.0,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",1976.0,,The Selected Poetry of Rainer Maria Rilke,mul,4.4,11223,11342,248,111,187,1179,3435,6430,https://images.gr-assets.com/books/1343101334m/46201.jpg,https://images.gr-assets.com/books/1343101334s/46201.jpg
8838,2978,2978,1180015,128,60594527,9780060594530.0,James Hilton,1933.0,Lost Horizon,Lost Horizon,,3.9,10907,13070,1093,147,663,3367,5032,3861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8840,349929,349929,2369306,62,142437271,9780142437280.0,"Nella Larsen, Ntozake Shange, Thadious M. Davis",1929.0,Passing,Passing,eng,3.8,10544,12372,844,151,702,3481,5133,2905,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8874,6855294,6855294,7068970,37,385526350,9780385526360.0,Chuck Palahniuk,2010.0,Tell-All,Tell-All,,2.84,9733,11055,945,1274,2913,4045,1961,862,https://images.gr-assets.com/books/1320495064m/6855294.jpg,https://images.gr-assets.com/books/1320495064s/6855294.jpg
8878,23885,23885,6888141,24,60751576,9780060751580.0,"Gabriel García Márquez, J.S. Bernstein",1961.0,El coronel no tiene quién le escriba,No One Writes to the Colonel and Other Stories,,3.86,10480,10918,268,122,544,2956,4465,2831,https://images.gr-assets.com/books/1410130190m/23885.jpg,https://images.gr-assets.com/books/1410130190s/23885.jpg
8879,158141,158141,152624,35,671723227,9780671723220.0,Nicholas Pileggi,1985.0,Wiseguy: Life in a Mafia Family,Wiseguy,en-US,4.14,8715,10204,454,76,261,1780,4105,3982,https://images.gr-assets.com/books/1223643389m/158141.jpg,https://images.gr-assets.com/books/1223643389s/158141.jpg
8881,15762186,15762186,21463360,18,307959880,9780307959880.0,Kent Haruf,2013.0,Benediction,"Benediction (Plainsong, #3)",eng,3.97,10214,12221,2033,160,559,2551,5137,3814,https://images.gr-assets.com/books/1344619032m/15762186.jpg,https://images.gr-assets.com/books/1344619032s/15762186.jpg
8906,2677,2677,2854559,27,486287599,9780486287590.0,Jonathan Swift,1729.0,A Modest Proposal and Other Satirical Works,A Modest Proposal and Other Satirical Works,eng,4.04,12499,12988,168,141,514,2764,4782,4787,https://images.gr-assets.com/books/1264316062m/2677.jpg,https://images.gr-assets.com/books/1264316062s/2677.jpg
8912,7203669,7203669,7904929,50,1439166641,9781439166640.0,Nic Pizzolatto,2004.0,Galveston,Galveston,eng,3.72,7601,9871,1027,187,699,2813,4192,1980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8914,10306358,10306358,15208454,33,547576722,9780547576720.0,Justin Torres,2011.0,We the Animals,We the Animals,eng,3.61,10616,11748,1820,440,1248,3282,4292,2486,https://images.gr-assets.com/books/1327900720m/10306358.jpg,https://images.gr-assets.com/books/1327900720s/10306358.jpg
8916,765427,765427,19904,90,140422072,9780140422080.0,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",1590.0,The Faerie Queene,The Faerie Queene ,eng,3.55,13239,13761,287,623,1643,4245,4017,3233,https://images.gr-assets.com/books/1328308492m/765427.jpg,https://images.gr-assets.com/books/1328308492s/765427.jpg
8919,17225311,17225311,23731028,5,62280562,9780062280560.0,Alissa Nutting,2013.0,Tampa,Tampa,,3.34,9662,12225,2619,806,1639,4018,4130,1632,https://images.gr-assets.com/books/1393784199m/17225311.jpg,https://images.gr-assets.com/books/1393784199s/17225311.jpg
8923,126583,126583,2555382,59,375719202,9780375719200.0,John O'Hara,1933.0,Appointment in Samarra,Appointment in Samarra,eng,3.83,10663,11420,603,279,802,2811,4251,3277,https://images.gr-assets.com/books/1320446769m/126583.jpg,https://images.gr-assets.com/books/1320446769s/126583.jpg
8949,32812,32812,9771852,355,140441050,9780140441060.0,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320.0,Paradiso,"Paradiso (The Divine Comedy, #3)",eng,3.94,9701,12570,397,268,934,2867,3699,4802,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8960,12878667,12878667,17997709,36,385535775,9780385535780.0,Mark Haddon,2012.0,The Red House,The Red House,eng,2.93,10621,12543,2215,1307,2821,4739,2827,849,https://images.gr-assets.com/books/1333578268m/12878667.jpg,https://images.gr-assets.com/books/1333578268s/12878667.jpg
8965,58033,58033,56540,15,451527291,9780451527300.0,"William Shakespeare, Sylvan Barnet, Alvin Kernan, Russell Fraser",1982.0,"Four Great Tragedies: Hamlet, Othello, King Lear, Macbeth (Signet Classics)",Four Great Tragedies: Hamlet / Othello / King Lear / Macbeth,en-US,4.41,12700,12856,69,148,238,1383,3557,7530,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8973,9865,9865,1003150,82,009959241X,9780099592420.0,Salman Rushdie,1995.0,The Moor's Last Sigh,The Moor's Last Sigh,eng,3.92,9459,10731,510,147,583,2410,4406,3185,https://images.gr-assets.com/books/1359386233m/9865.jpg,https://images.gr-assets.com/books/1359386233s/9865.jpg
8975,45760,8822819,867251,42,393313964,9780393313960.0,David Foster Wallace,1988.0,Girl with Curious Hair,Girl With Curious Hair,,3.89,5434,10005,683,113,483,2418,4399,2592,https://images.gr-assets.com/books/1350027419m/45760.jpg,https://images.gr-assets.com/books/1350027419s/45760.jpg
8986,2983562,2983562,3229092,53,553807137,9780553807130.0,Dean Koontz,2008.0,Your Heart Belongs to Me,Your Heart Belongs to Me,eng,3.34,12456,13630,1066,750,2150,4712,3766,2252,https://images.gr-assets.com/books/1320422724m/2983562.jpg,https://images.gr-assets.com/books/1320422724s/2983562.jpg
8998,292740,292740,2457130,37,2266071289,9782266071280.0,Lorenzo Carcaterra,1995.0,Sleepers,Sleepers,eng,4.18,9560,10772,553,73,304,1775,4088,4532,https://images.gr-assets.com/books/1327871596m/292740.jpg,https://images.gr-assets.com/books/1327871596s/292740.jpg
9008,46182,46182,1388157,42,99437597,9780099437600.0,Richard Brautigan,1968.0,In Watermelon Sugar,In Watermelon Sugar,eng,4.02,8532,9883,644,236,549,1865,3317,3916,https://images.gr-assets.com/books/1482476781m/46182.jpg,https://images.gr-assets.com/books/1482476781s/46182.jpg
9021,24929,24929,1130986,18,60988649,9780060988650.0,"Gregory Maguire, Douglas Smith",2001.0,Lost,Lost,eng,2.8,12534,12937,921,1749,3377,4518,2237,1056,https://images.gr-assets.com/books/1407711681m/24929.jpg,https://images.gr-assets.com/books/1407711681s/24929.jpg
9022,239239,239239,1688160,61,312858868,9780312858860.0,Christopher Priest,1995.0,The Prestige,The Prestige,eng,3.87,11701,13806,1520,180,760,3362,5815,3689,https://images.gr-assets.com/books/1414195709m/239239.jpg,https://images.gr-assets.com/books/1414195709s/239239.jpg
9025,5942,5942,832960,58,375724370,9780375724370.0,Michael Ondaatje,2000.0,Anil's Ghost,Anil's Ghost,eng,3.54,11184,12605,1025,338,1340,4228,4590,2109,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9033,1421046,1421046,6317556,4,9799822939,,Dee Lestari,2004.0,Supernova: Petir,Supernova: Petir,ind,3.85,7068,7437,626,88,444,2028,2799,2078,https://images.gr-assets.com/books/1404292897m/1421046.jpg,https://images.gr-assets.com/books/1404292897s/1421046.jpg
9042,18310201,18310201,25807269,10,385352093,9780385352090.0,Peter Heller,2014.0,The Painter,The Painter,eng,3.76,8666,10145,1389,330,779,2455,4005,2576,https://images.gr-assets.com/books/1409595558m/18310201.jpg,https://images.gr-assets.com/books/1409595558s/18310201.jpg
9054,10364994,10364994,15268147,36,374271569,9780374271560.0,Amy Waldman,2011.0,The Submission,The Submission,eng,3.66,10096,11169,1744,293,969,3149,4592,2166,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9060,6389257,6389257,6577554,62,1847673767,9781847673760.0,Nick Cave,2009.0,The Death of Bunny Munro,The Death of Bunny Munro,eng,3.43,9096,10858,817,533,1336,3622,3654,1713,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9070,177515,177515,4030673,27,316154385,9780316154380.0,Alice Hoffman,2005.0,The Ice Queen,The Ice Queen,en-US,3.51,12922,14141,1396,398,1632,4885,4864,2362,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9072,24189224,24189224,26690360,46,385353774,9780385353780.0,Garth Risk Hallberg,2015.0,City on Fire,City on Fire,eng,3.42,8553,10324,1891,624,1468,3045,3318,1869,https://images.gr-assets.com/books/1422969880m/24189224.jpg,https://images.gr-assets.com/books/1422969880s/24189224.jpg
9078,355190,355190,2310058,65,039474067X,9780394740680.0,Edward Said,1978.0,Orientalism,Orientalism,eng,4.07,10458,11791,648,199,527,1925,4683,4457,https://images.gr-assets.com/books/1409777781m/355190.jpg,https://images.gr-assets.com/books/1409777781s/355190.jpg
9095,57736,57736,977324,34,078572902X,9780785729020.0,W.P. Kinsella,1982.0,Shoeless Joe,Shoeless Joe,eng,3.96,9315,11053,704,280,545,2316,4116,3796,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9123,5697,5697,6624705,9,140003292X,9781400032920.0,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",1896.0,,The Complete Short Novels,eng,4.47,9424,9738,122,59,155,911,2667,5946,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9129,23960,23960,24880,34,99436922,9780099436930.0,Irvine Welsh,2001.0,Glue,Glue,eng,3.84,9184,10153,241,241,623,2605,3778,2906,https://images.gr-assets.com/books/1357448113m/23960.jpg,https://images.gr-assets.com/books/1357448113s/23960.jpg
9150,17192373,17192373,23645580,53,857520660,9780857520660.0,Rachel Joyce,2013.0,Perfect,Perfect,eng,3.54,8152,10972,1745,352,1197,3535,3976,1912,https://images.gr-assets.com/books/1367838351m/17192373.jpg,https://images.gr-assets.com/books/1367838351s/17192373.jpg
9158,44543,44543,220527,27,156007479,9780156007470.0,Emma Donoghue,2000.0,Slammerkin,Slammerkin,eng,3.69,11271,12483,1266,327,1063,3484,4836,2773,https://images.gr-assets.com/books/1315155075m/44543.jpg,https://images.gr-assets.com/books/1315155075s/44543.jpg
9181,25837338,25837338,44211483,7,,,Alex Rosenberg,2015.0,The Girl from Krakow,The Girl from Krakow,eng,3.79,9585,9690,622,393,772,2207,3451,2867,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9185,6505109,6505109,6696695,50,446550000,9780446550000.0,Leila Meacham,2010.0,Roses,Roses,en-US,4.02,10837,12279,1891,268,636,2244,4509,4622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9191,54120,54120,895682,86,151010404,9780151010400.0,"José Saramago, Margaret Jull Costa",2002.0,O Homem Duplicado,The Double,en-US,3.84,6430,10099,799,174,627,2492,4134,2672,https://images.gr-assets.com/books/1328876706m/54120.jpg,https://images.gr-assets.com/books/1328876706s/54120.jpg
9205,11076123,11076123,15997604,39,1846687756,9781846687750.0,Esi Edugyan,2011.0,Half Blood Blues,Half Blood Blues,eng,3.63,8911,11506,1392,256,1039,3468,4690,2053,https://images.gr-assets.com/books/1309737674m/11076123.jpg,https://images.gr-assets.com/books/1309737674s/11076123.jpg
9214,98687,98687,1363157,34,374299218,9780374299220.0,André Aciman,2007.0,Call Me by Your Name,Call Me by Your Name,,4.13,10154,12024,1549,304,632,1799,3698,5591,https://images.gr-assets.com/books/1283737003m/98687.jpg,https://images.gr-assets.com/books/1283737003s/98687.jpg
9215,15836,15836,253710,59,679776591,9780679776600.0,Anne Michaels,1996.0,Fugitive Pieces,Fugitive Pieces,eng,3.95,10642,11449,929,310,772,2388,3745,4234,https://images.gr-assets.com/books/1327866798m/15836.jpg,https://images.gr-assets.com/books/1327866798s/15836.jpg
9232,400,400,1011400,65,140156046,9780140156040.0,Don DeLillo,1988.0,Libra ,Libra,eng,3.98,10195,11342,633,156,534,2312,4740,3600,https://images.gr-assets.com/books/1327935630m/400.jpg,https://images.gr-assets.com/books/1327935630s/400.jpg
9240,45369,45369,2270654,16,1400097037,9781400097040.0,Julian Barnes,2005.0,Arthur & George,Arthur & George,eng,3.7,10131,12297,1291,183,891,3641,5346,2236,https://images.gr-assets.com/books/1419234701m/45369.jpg,https://images.gr-assets.com/books/1419234701s/45369.jpg
9247,762134,762134,748227,51,385264666,9780385264660.0,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",1956.0,بين القصرين,Palace Walk (The Cairo Trilogy #1),eng,4.14,6423,10468,985,129,413,1687,3915,4324,https://images.gr-assets.com/books/1327882172m/762134.jpg,https://images.gr-assets.com/books/1327882172s/762134.jpg
9253,432283,432283,1933283,21,449208397,9780449208400.0,Erma Bombeck,1971.0,If Life Is a Bowl of Cherries—What Am I Doing in the Pits?,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,en-US,4.07,10861,11186,241,69,378,2469,4029,4241,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9263,3015764,3015764,3046305,93,054705484X,9780547054840.0,Philip Roth,2008.0,Indignation,Indignation,eng,3.69,8585,10831,1191,185,808,3228,4575,2035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9264,8526694,8526694,13393712,33,1400068096,9781400068100.0,Teju Cole,2011.0,Open City,Open City,eng,3.5,9132,10624,1446,420,1379,3165,3736,1924,https://images.gr-assets.com/books/1327935192m/8526694.jpg,https://images.gr-assets.com/books/1327935192s/8526694.jpg
9276,25666046,25666046,45489184,26,1627795944,9781627795940.0,Ian McGuire,2016.0,The North Water,The North Water,eng,4.01,8732,13592,1861,229,563,2410,5987,4403,https://images.gr-assets.com/books/1456351800m/25666046.jpg,https://images.gr-assets.com/books/1456351800s/25666046.jpg
9300,33144,33144,1881683,46,316182745,9780316182740.0,Janet Fitch,2006.0,Paint It Black,Paint it Black,eng,3.47,9092,9779,1027,568,1426,2871,2714,2200,https://images.gr-assets.com/books/1288972477m/33144.jpg,https://images.gr-assets.com/books/1288972477s/33144.jpg
9302,5068,5068,958782,49,330489674,9780330489680.0,Graham Swift,1996.0,Last Orders,Last Orders,,3.68,9349,10394,375,268,871,3042,3971,2242,https://images.gr-assets.com/books/1457623323m/5068.jpg,https://images.gr-assets.com/books/1457623323s/5068.jpg
9304,13270,13270,2301058,456,140446362,9780140446360.0,"Aristotle, Malcolm Heath",-335.0,Περὶ ποιητικῆς,Poetics,eng,3.81,10347,13141,557,231,982,3658,4502,3768,https://images.gr-assets.com/books/1348161995m/13270.jpg,https://images.gr-assets.com/books/1348161995s/13270.jpg
9309,12002819,12002819,16967344,21,62064223,9780062064230.0,Margot Livesey,2012.0,,The Flight of Gemma Hardy,eng,3.59,12391,13187,2408,267,1153,4358,5293,2116,https://images.gr-assets.com/books/1319761825m/12002819.jpg,https://images.gr-assets.com/books/1319761825s/12002819.jpg
9317,4633,4633,1153954,97,743253426,9780743253420.0,Ernest Hemingway,1970.0,Islands in the Stream,Islands in the Stream,,3.86,9608,10717,513,168,659,2792,3933,3165,https://images.gr-assets.com/books/1400891142m/4633.jpg,https://images.gr-assets.com/books/1400891142s/4633.jpg
9323,11324,11324,3257831,47,140014454,9780140014460.0,Iris Murdoch,1954.0,Under The Net,Under the Net,eng,3.76,9506,10082,434,274,790,2716,3618,2684,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9363,31334,31334,1006203,15,425176657,9780425176660.0,"Anne Rice, Anne Rampling",1986.0,Belinda,Belinda,en-US,3.6,10018,12053,290,565,1467,3507,3187,3327,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9384,3419808,3419808,3460278,60,571215289,9780571215290.0,Sebastian Barry,2008.0,The Secret Scripture,The Secret Scripture,eng,3.75,9565,12710,2117,324,973,3210,5189,3014,https://images.gr-assets.com/books/1325714117m/3419808.jpg,https://images.gr-assets.com/books/1325714117s/3419808.jpg
9392,29906980,29906980,50281866,2,812995341,9780812995340.0,George Saunders,2017.0,Lincoln in the Bardo,Lincoln in the Bardo,eng,3.93,20373,24013,5354,996,1809,4186,7887,9135,https://images.gr-assets.com/books/1492130850m/29906980.jpg,https://images.gr-assets.com/books/1492130850s/29906980.jpg
